"DESCRIPCIONG1","DESCRIPCIONG2","DESCRIPCIONG3","DESCRIPCIONG4","DESCRIPCIONG5","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL20","CODIGOG1","CODIGOG2","CODIGOG3","CODIGOG4","CODIGOG5"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Edificios  Locales y Residencias","0","15327.17","15327.17","0","15327.17","15327.17","10427.17","0","0","4900","100","01 00 002","01","01 00 002 012 000"," 730000"," 730402 1700 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Medicinas y Productos Farmaceuticos","0","7200","7200","7200","0","0","0","7200","7200","0","0","01 00 002","01","01 00 002 012 000"," 730000"," 730809 0200 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Medicinas y Productos Farmaceuticos","0","14706","14706","27.84","2949.25","2949.25","2086.86","11756.75","11756.75","862.39","20.05","01 00 002","01","01 00 002 012 000"," 730000"," 730809 0600 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Medicinas y Productos Farmaceuticos","0","18362.09","18362.09","54.77","18206.04","16324.17","16324.17","156.05","2037.92","0","88.9","01 00 002","01","01 00 002 012 000"," 730000"," 730809 0900 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Medicinas y Productos Farmaceuticos","0","10000","10000","0","6285.11","6285.11","5152.81","3714.89","3714.89","1132.3","62.85","01 00 002","01","01 00 002 012 000"," 730000"," 730809 1700 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Otros de Uso y Consumo de Inversion","0","2433.28","2433.28","2433.28","0","0","0","2433.28","2433.28","0","0","01 00 002","01","01 00 002 012 000"," 730000"," 730899 0200 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Otros de Uso y Consumo de Inversion","0","3054","3054","343.21","2173.61","2173.61","403.01","880.39","880.39","1770.6","71.17","01 00 002","01","01 00 002 012 000"," 730000"," 730899 0600 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Otros de Uso y Consumo de Inversion","0","2000","2000","0","0","0","0","2000","2000","0","0","01 00 002","01","01 00 002 012 000"," 730000"," 730899 0800 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Otros de Uso y Consumo de Inversion","0","6304.9","6304.9","0","0","0","0","6304.9","6304.9","0","0","01 00 002","01","01 00 002 012 000"," 730000"," 730899 0900 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Otros de Uso y Consumo de Inversion","0","0","0","0","0","0","0","0","0","0","0","01 00 002","01","01 00 002 012 000"," 730000"," 730899 1000 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Otros de Uso y Consumo de Inversion","0","7054.25","7054.25","3476.26","3577.99","3577.99","3497.99","3476.26","3476.26","80","50.72","01 00 002","01","01 00 002 012 000"," 730000"," 730899 1700 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Viaticos y Subsistencias en el Exterior","0","0","0","0","0","0","0","0","0","0","0","01 00 002","01","01 00 002 012 000"," 730000"," 730304 1000 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Materiales para Laboratorio y Uso Medico","0","2500","2500","0","2397.64","2397.64","0","102.36","102.36","2397.64","95.91","01 00 002","01","01 00 002 012 000"," 730000"," 730810 1000 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Materiales para Laboratorio y Uso Medico","0","3000","3000","2885.97","0","0","0","3000","3000","0","0","01 00 002","01","01 00 002 012 000"," 730000"," 730810 1300 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Materiales para Laboratorio y Uso Medico","0","89","89","0","89","89","89","0","0","0","100","01 00 002","01","01 00 002 012 000"," 730000"," 730810 1700 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Vestuario  Lenceria y Prendas de Proteccion","0","14030","14030","2.5","7017.22","7017.22","4777.5","7012.78","7012.78","2239.72","50.02","01 00 002","01","01 00 002 012 000"," 730000"," 730802 0600 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Vestuario  Lenceria y Prendas de Proteccion","0","7749.74","7749.74","0","4449.3","4449.3","4449.3","3300.44","3300.44","0","57.41","01 00 002","01","01 00 002 012 000"," 730000"," 730802 0900 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Edicion  Impresion  Reproduccion y Publicaciones","0","334.94","334.94","0","330.09","123.09","123.09","4.85","211.85","0","36.75","01 00 002","01","01 00 002 012 000"," 730000"," 730204 0900 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Otras Instalaciones  Mantenimientos y Reparaciones","0","6068.7","6068.7","6068.7","0","0","0","6068.7","6068.7","0","0","01 00 002","01","01 00 002 012 000"," 730000"," 730499 1700 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","15000","15000","0","0","0","0","15000","15000","0","0","01 00 002","01","01 00 002 012 000"," 730000"," 739901 0000 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","0","0","0","0","0","0","0","0","0","0","01 00 002","01","01 00 002 012 000"," 730000"," 739901 0100 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","0","0","0","0","0","0","0","0","0","0","01 00 002","01","01 00 002 012 000"," 730000"," 739901 0200 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","0","0","0","0","0","0","0","0","0","0","01 00 002","01","01 00 002 012 000"," 730000"," 739901 0300 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","0","0","0","0","0","0","0","0","0","0","01 00 002","01","01 00 002 012 000"," 730000"," 739901 0400 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","0","0","0","0","0","0","0","0","0","0","01 00 002","01","01 00 002 012 000"," 730000"," 739901 0500 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","0","0","0","0","0","0","0","0","0","0","01 00 002","01","01 00 002 012 000"," 730000"," 739901 0600 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","0","0","0","0","0","0","0","0","0","0","01 00 002","01","01 00 002 012 000"," 730000"," 739901 0700 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","0","0","0","0","0","0","0","0","0","0","01 00 002","01","01 00 002 012 000"," 730000"," 739901 0800 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","0","0","0","0","0","0","0","0","0","0","01 00 002","01","01 00 002 012 000"," 730000"," 739901 0900 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","0","0","0","0","0","0","0","0","0","0","01 00 002","01","01 00 002 012 000"," 730000"," 739901 1000 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","0","0","0","0","0","0","0","0","0","0","01 00 002","01","01 00 002 012 000"," 730000"," 739901 1100 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","0","0","0","0","0","0","0","0","0","0","01 00 002","01","01 00 002 012 000"," 730000"," 739901 1200 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","0","0","0","0","0","0","0","0","0","0","01 00 002","01","01 00 002 012 000"," 730000"," 739901 1300 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","0","0","0","0","0","0","0","0","0","0","01 00 002","01","01 00 002 012 000"," 730000"," 739901 1400 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","0","0","0","0","0","0","0","0","0","0","01 00 002","01","01 00 002 012 000"," 730000"," 739901 1500 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","0","0","0","0","0","0","0","0","0","0","01 00 002","01","01 00 002 012 000"," 730000"," 739901 1600 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","341218.05","341218.05","0","0","0","0","341218.05","341218.05","0","0","01 00 002","01","01 00 002 012 000"," 730000"," 739901 1700 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","0","0","0","0","0","0","0","0","0","0","01 00 002","01","01 00 002 012 000"," 730000"," 739901 1800 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","0","0","0","0","0","0","0","0","0","0","01 00 002","01","01 00 002 012 000"," 730000"," 739901 1900 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","0","0","0","0","0","0","0","0","0","0","01 00 002","01","01 00 002 012 000"," 730000"," 739901 2000 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","0","0","0","0","0","0","0","0","0","0","01 00 002","01","01 00 002 012 000"," 730000"," 739901 2100 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","0","0","0","0","0","0","0","0","0","0","01 00 002","01","01 00 002 012 000"," 730000"," 739901 2301 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","36435.72","36435.72","0","0","0","0","36435.72","36435.72","0","0","01 00 002","01","01 00 002 012 000"," 730000"," 739901 2400 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Mantenimiento y Reparacion de Equipos y Sistemas Informaticos","0","1000","1000","0","225","225","225","775","775","0","22.5","01 00 002","01","01 00 002 012 000"," 730000"," 730704 1700 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","BIENES Y SERVICIOS PARA INVERSION","Materiales de Construccion  Electricos  Plomeria y Carpinteria","0","1200","1200","0","998.46","998.46","998.46","201.54","201.54","0","83.21","01 00 002","01","01 00 002 012 000"," 730000"," 730811 1000 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","TRANSFERENCIAS Y DONACIONES PARA INVERSION","Al Sector Privado no Financiero","0","0","0","0","0","0","0","0","0","0","0","01 00 002","01","01 00 002 012 000"," 780000"," 780204 0000 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","TRANSFERENCIAS Y DONACIONES PARA INVERSION","Al Sector Privado no Financiero","0","646150.76","646150.76","0","646150.76","323075.38","323075.38","0","323075.38","0","50","01 00 002","01","01 00 002 012 000"," 780000"," 780204 0100 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","TRANSFERENCIAS Y DONACIONES PARA INVERSION","Al Sector Privado no Financiero","0","63044","63044","0","63044","63044","63044","0","0","0","100","01 00 002","01","01 00 002 012 000"," 780000"," 780204 0200 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","TRANSFERENCIAS Y DONACIONES PARA INVERSION","Al Sector Privado no Financiero","0","206829","206829","0","206829","157347.57","157347.57","0","49481.43","0","76.08","01 00 002","01","01 00 002 012 000"," 780000"," 780204 0300 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","TRANSFERENCIAS Y DONACIONES PARA INVERSION","Al Sector Privado no Financiero","0","235391","235391","0","235391","156758.92","156758.92","0","78632.08","0","66.6","01 00 002","01","01 00 002 012 000"," 780000"," 780204 0500 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","TRANSFERENCIAS Y DONACIONES PARA INVERSION","Al Sector Privado no Financiero","0","21734.82","21734.82","0","21734.82","21734.82","10867.41","0","0","10867.41","100","01 00 002","01","01 00 002 012 000"," 780000"," 780204 0600 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","TRANSFERENCIAS Y DONACIONES PARA INVERSION","Al Sector Privado no Financiero","0","65952","65952","0","65952","64330.14","64330.14","0","1621.86","0","97.54","01 00 002","01","01 00 002 012 000"," 780000"," 780204 0700 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","TRANSFERENCIAS Y DONACIONES PARA INVERSION","Al Sector Privado no Financiero","0","184596","184596","0","184596","139960.36","139960.36","0","44635.64","0","75.82","01 00 002","01","01 00 002 012 000"," 780000"," 780204 0800 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","TRANSFERENCIAS Y DONACIONES PARA INVERSION","Al Sector Privado no Financiero","0","1089757.72","1089757.72","0","1063061","682726.85","650335.44","26696.72","407030.87","32391.41","62.65","01 00 002","01","01 00 002 012 000"," 780000"," 780204 0900 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","TRANSFERENCIAS Y DONACIONES PARA INVERSION","Al Sector Privado no Financiero","0","409330.19","409330.19","0","395113.24","359614.04","349108.12","14216.95","49716.15","10505.92","87.85","01 00 002","01","01 00 002 012 000"," 780000"," 780204 1000 001"
"PROTECCION ESPECIAL PARA NI¿OS NI¿AS Y ADOLESCENTES EN SITUACION DE VULNERABILIDAD EN EL PAIS","ADMINISTRACION GESTION Y APOYO DE PROTECCION SOCIAL","NINOS Y NINAS PRIVADOS DE SU MEDIO FAMILIAR","TRANSFERENCIAS Y DONACIONES PARA INVERSION","Al Sector Privado no Financiero","0","228331.81","228331.81","0","228331.81","215524.25","215524.25","0","12807.56","0","94.39","01 00 002","01","01 00 002 012 000"," 780000"," 780204 1100 001"
